System name,Distance from Sol (ly),Counting moons of moons,System stars count,System suitable stars count,Gas Body Name,Gas Body Surface Temperature (K),Gas Sub Type,Gas distance from arrival (ls),Gas has multiple stars ?,Gas star as orbit center ?,Gas orbit centers count,Gas orbital eccentricity,Gas semi major axis (ls),Gas semi minor axis (ls),Ref Star Name,Ref Star Sub Type,Ref Star Temp Class,Ref Star Distance from arrival (ls),Ref Star Radius,Ref Star Luminosity,Ref Star Age,Ref Star Temperature,Moon Star Diistance,Biggest Suitable Star Radius,8th Moon Name,8th Moon Distance from arrival (ls),8th Moon Sub Type,8th Moon Surface Temperature (K),8th Moon Radius,Star Types,Is populated,Has M or TT Star ?,Coldest M or TT Star temp.,Coldest M or TT Star lum.,Has Toroid Station
Alchita,48.70,true,2,2,Alchita B 8,209,Class II gas giant,449431,false,true,2,0.0016,2713.9384935,2713.935019656505,Alchita B,G (White-Yellow) Star,0,449993,0.95,Vab,544,5426,569,1.3135,Alchita B 8 f,449424,Icy body,103,2434.0874,-G (White-Yellow) Star-F (White) Star-,1,false,,,false
Wolf 587,58.23,true,1,1,Wolf 587 4,209,Gas giant with water-based life,1171,false,true,1,0.0008,1170.565929,1170.5655544188428,Wolf 587,M (Red dwarf) Star,2,0,0.5836,V,1516,3439,1167,0.5836,Wolf 587 4 f,1167,Icy body,77,1477.9803,-M (Red dwarf) Star-,1,true,3439,V,false
V406 Pegasi,77.67,false,1,1,V406 Pegasi 2,208,Gas giant with water-based life,1810,false,true,1,0.0016,1812.9350655,1812.932744941631,V406 Pegasi,G (White-Yellow) Star,0,0,0.8815,V,1320,4865,1787,0.8815,V406 Pegasi 2 h,1787,Icy body,91,2142.7744,-G (White-Yellow) Star-,1,false,,,false
LP 620-3,55.26,true,2,2,LP 620-3 7,208,Gas giant with water-based life,2413,false,true,1,0.0855,2279.2552379999997,2270.9089939368528,LP 620-3 6,Y (Brown dwarf) Star,9,1538,0.0663,V,3500,334,924,0.5892,LP 620-3 7 e,2462,Icy body,52,2484.8552,-Y (Brown dwarf) Star-M (Red dwarf) Star-,1,true,3396,V,false
Shamash,56.02,false,1,1,Shamash 2,207,Class II gas giant,451,false,true,1,0.0002,450.85101749999995,450.8510084829795,Shamash,K (Yellow-Orange) Star,2,0,0.6056,V,8498,3473,445,0.6056,Shamash 2 h,445,Icy body,98,1264.5387,-K (Yellow-Orange) Star-,1,false,,,false
LP 834-42,59.32,true,1,1,LP 834-42 7,206,Class II gas giant,1960,false,true,1,0,1959.7423365,1959.7423365,LP 834-42,M (Red dwarf) Star,3,0,0.5725,V,4954,3269,1974,0.5725,LP 834-42 7 f,1974,Icy body,58,1471.2675,-M (Red dwarf) Star-,1,true,3269,V,false
37 Geminorum,56.24,false,1,1,37 Geminorum 10,206,Class II gas giant,2712,false,true,1,0.0007,2709.696951,2709.696287124166,37 Geminorum,G (White-Yellow) Star,0,0,1.0638,V,5912,6055,2723,1.0638,37 Geminorum 10 h,2723,Icy body,104,1442.5194,-G (White-Yellow) Star-,1,false,,,false
Fusang,45.81,true,1,1,Fusang 4,204,Gas giant with water-based life,1783,false,true,1,0.0003,1783.0945665000002,1783.0944862607425,Fusang,K (Yellow-Orange) Star,0,0,0.9716,V,5554,5406,1790,0.9716,Fusang 4 f a,1790,Icy body,104,525.8831,-K (Yellow-Orange) Star-,1,false,,,false
LTT 1349,75.09,true,1,1,LTT 1349 3,203,Gas giant with water-based life,649,false,true,1,0.0001,649.205505,649.2055017539724,LTT 1349,M (Red dwarf) Star,1,0,0.6287,V,10656,3688,653,0.6287,LTT 1349 3 f,653,Icy body,93,1861.1685,-M (Red dwarf) Star-,1,true,3688,V,false
LHS 295,38.94,false,1,1,LHS 295 2,201,Class II gas giant,2399,false,true,1,0.0162,2391.6810645,2391.3672075172085,LHS 295,M (Red dwarf) Star,4,0,0.5667,V,5978,3127,2418,0.5667,LHS 295 2 h,2418,Icy body,49,1998.3824,-M (Red dwarf) Star-,1,true,3127,V,false
57 Zeta Serpentis,76.82,false,4,4,57 Zeta Serpentis AB 6,198,Gas giant with water-based life,2652,true,false,2,0.0009,2662.5409785,2662.539900170685,57 Zeta Serpentis B,F (White) Star,0,142,0.9434,VI,2008,6068,2523,1.4124,57 Zeta Serpentis AB 6 h,2665,Rocky body,184,643.3049,-K (Yellow-Orange) Star-F (White) Star-F (White) Star-M (Red dwarf) Star-,1,true,2103,VI,false
LFT 163,57.25,false,1,1,LFT 163 6,198,Gas giant with water-based life,625,false,true,1,0.0013,624.8041605,624.8036325402613,LFT 163,M (Red dwarf) Star,3,0,0.5774,V,4992,3346,620,0.5774,LFT 163 6 h,620,Icy body,94,867.3492,-M (Red dwarf) Star-,1,true,3346,V,false
LFT 142,40.10,true,1,1,LFT 142 2,198,Class II gas giant,836,false,true,1,0,836.0828775,836.0828775,LFT 142,White Dwarf (DA) Star,0,0,0.0115,VII,12901,23534,850,0.0115,LFT 142 2 g,850,Icy body,83,1416.4674,-White Dwarf (DA) Star-,1,false,,,false
14 Geminorum,58.77,true,2,2,14 Geminorum A 4,195,Gas giant with water-based life,1378,false,true,2,0.001,1377.5033025,1377.5026137481766,14 Geminorum A,K (Yellow-Orange giant) Star,0,0,0.5678,III,3538,4329,1388,0.5678,14 Geminorum A 4 e,1388,Icy body,87,2257.7632,-M (Red dwarf) Star-K (Yellow-Orange giant) Star-,1,true,2184,Va,false
LHS 277,53.11,false,1,1,LHS 277 2,194,Class II gas giant,535,false,true,1,0,535.3824645,535.3824645,LHS 277,M (Red dwarf) Star,2,0,0.5996,V,3242,3427,542,0.5996,LHS 277 2 h,542,Icy body,121,1591.4585,-M (Red dwarf) Star-,1,true,3427,V,false
LTT 14271,77.42,true,1,1,LTT 14271 3,193,Class II gas giant,1235,false,true,1,0,1234.4884695,1234.4884695,LTT 14271,G (White-Yellow) Star,0,0,1.0942,V,10504,6129,1226,1.0942,LTT 14271 3 f a,1226,Icy body,149,556.4929,-G (White-Yellow) Star-,1,false,,,false
Kairos,58.23,false,2,2,Kairos B 3,188,Class II gas giant,121531,false,true,2,0.0017,2278.556631,2278.5533384832893,Kairos B,M (Red dwarf) Star,1,119824,0.657,Va,8774,3642,1722,0.7652,Kairos B 3 h,121546,Icy body,117,1466.3824,-M (Red dwarf) Star-K (Yellow-Orange) Star-,1,true,3642,Va,true
GD 279,50.58,true,3,3,GD 279 7,188,Class II gas giant,6108,false,true,1,0.013,6047.6910975,6047.180046009424,GD 279 6,Y (Brown dwarf) Star,9,3498,0.0561,V,1576,381,2661,1.4793,GD 279 7 f,6159,Icy body,20,1454.6866,-Y (Brown dwarf) Star-A (Blue-White) Star-Y (Brown dwarf) Star-,1,false,,,false
LFT 163,57.25,true,1,1,LFT 163 8,184,Gas giant with water-based life,1567,false,true,1,0.0001,1567.175103,1567.1750951641243,LFT 163,M (Red dwarf) Star,3,0,0.5774,V,4992,3346,1582,0.5774,LFT 163 8 f,1582,Icy body,112,1630.7432,-M (Red dwarf) Star-,1,true,3346,V,false
110 Herculis,62.64,false,1,1,110 Herculis 7,183,Gas giant with water-based life,2340,false,true,1,0.001,2341.8803655,2341.8791945595244,110 Herculis,F (White) Star,0,0,1.3305,IV,2496,7453,2335,1.3305,110 Herculis 7 h,2335,Rocky body,179,533.3488,-F (White) Star-,1,false,,,false
LHS 2274,67.94,true,1,1,LHS 2274 5,182,Class II gas giant,689,false,true,1,0.0001,689.5251089999999,689.5251055523744,LHS 2274,M (Red dwarf) Star,5,0,0.5437,V,7380,3082,699,0.5437,LHS 2274 5 e a,699,Icy body,82,526.6568,-M (Red dwarf) Star-,1,true,3082,V,false
Coelrind,36.09,false,2,2,Coelrind A 1,182,Gas giant with water-based life,946,false,true,2,0.0017,945.7641765,945.7628098697775,Coelrind,K (Yellow-Orange) Star,0,0,0.8373,V,6610,4748,950,0.8373,Coelrind A 1 h,950,Icy body,123,1939.5236,-M (Red dwarf) Star-K (Yellow-Orange) Star-,1,true,2842,V,false
LHS 5072,45.82,false,2,2,LHS 5072 B 6,182,Class II gas giant,25054,false,true,3,0.0015,1.097811,1.0978097649619303,LHS 5072 B,M (Red dwarf) Star,5,26842,0.4757,Va,2694,2891,1785,0.5975,LHS 5072 B 6 h,25057,Icy body,57,1754.3059,-M (Red dwarf) Star-M (Red dwarf) Star-,1,true,2891,Va,false
Circe,46.54,false,4,4,Circe D 1,181,Class II gas giant,57072,false,true,2,0.0018,818.068797,818.0674717274754,Circe D,K (Yellow-Orange) Star,0,57856,0.6682,Va,11766,3945,799,0.8873,Circe D 1 h,57057,Icy body,116,726.029,-G (White-Yellow) Star-K (Yellow-Orange) Star-M (Red dwarf) Star-K (Yellow-Orange) Star-,1,true,2155,VI,false
Yinjian,44.38,false,1,1,Yinjian 8,177,Class II gas giant,816,false,true,1,0,816.471981,816.471981,Yinjian,K (Yellow-Orange) Star,0,0,0.6932,V,5724,3882,794,0.6932,Yinjian 8 h,794,Icy body,87,1428.9292,-K (Yellow-Orange) Star-,1,false,,,false
G 188-9,43.44,true,1,1,G 188-9 5,176,Class II gas giant,1077,false,true,1,0.0002,1076.9026905,1076.902668961946,G 188-9,M (Red dwarf) Star,3,0,0.5782,V,10172,3370,1086,0.5782,G 188-9 5 e,1086,Icy body,120,2177.9934,-M (Red dwarf) Star-,1,true,3370,V,false
Esumindii,78.69,false,1,1,Esumindii 2,175,Gas giant with water-based life,1798,false,true,1,0.0003,1797.7653135,1797.765232600559,Esumindii,F (White) Star,0,0,1.1074,Vb,1180,6071,1810,1.1074,Esumindii 2 h,1810,Rocky body,164,469.0332,-F (White) Star-,1,false,,,false
LTT 18626,72.35,true,1,1,LTT 18626 2,174,Gas giant with water-based life,1056,false,true,1,0,1055.7448785,1055.7448785,LTT 18626,M (Red dwarf) Star,4,0,0.5422,V,7490,3174,1051,0.5422,LTT 18626 2 f,1051,Icy body,134,2235.3081,-M (Red dwarf) Star-,1,true,3174,V,false
LP 320-359,50.17,true,2,2,LP 320-359 A 9,174,Gas giant with water-based life,1543,false,true,3,0.1158,5.588856,5.5512572546879095,LP 320-359 A,M (Red dwarf) Star,4,0,0.5586,V,5070,3226,1549,0.5586,LP 320-359 A 9 f a,1549,Icy body,157,562.1089,-M (Red dwarf) Star-M (Red dwarf) Star-,1,true,2233,Va,false
LFT 682,32.19,true,1,1,LFT 682 8,172,Gas giant with water-based life,1498,false,true,1,0.0003,1498.312413,1498.3123455759398,LFT 682,M (Red dwarf) Star,2,0,0.6177,V,898,3532,1502,0.6177,LFT 682 8 d,1502,Icy body,46,1899.2386,-M (Red dwarf) Star-,1,true,3532,V,false
Coelrind,36.09,false,2,2,Coelrind A 2,172,Gas giant with water-based life,1205,false,true,2,0.0006,1205.6958809999999,1205.6956639747218,Coelrind,K (Yellow-Orange) Star,0,0,0.8373,V,6610,4748,1188,0.8373,Coelrind A 2 h,1188,Icy body,110,2442.7908,-M (Red dwarf) Star-K (Yellow-Orange) Star-,1,true,2842,V,false
Ross 847,70.92,true,2,2,Ross 847 A 2,172,Gas giant with water-based life,913,false,true,2,0,913.278951,913.278951,Ross 847 A,K (Yellow-Orange) Star,0,0,0.7458,V,6126,4263,910,0.7458,Ross 847 A 2 e,910,Icy body,97,1463.8336,-K (Yellow-Orange) Star-M (Red dwarf) Star-,1,true,3219,Va,false
KP Tauri,55.31,true,1,1,KP Tauri 4,170,Class II gas giant,1946,false,true,2,0.1975,6.4371645,6.31037094258851,KP Tauri,M (Red dwarf) Star,5,0,0.5225,V,7938,2938,1937,0.5225,KP Tauri 4 e,1937,Icy body,52,2389.395,-M (Red dwarf) Star-,1,true,2938,V,false
Ross 765,73.14,true,2,2,Ross 765 AB 1,168,Gas giant with water-based life,1489,true,false,1,0.0004,1380.24783,1380.2477195801691,Ross 765 B,L (Brown dwarf) Star,9,661,0.357,V,12842,1822,832,0.6468,Ross 765 AB 1 e,1493,Icy body,134,2017.275,-K (Yellow-Orange) Star-L (Brown dwarf) Star-,1,false,,,false
Carener,21.87,false,3,3,Carener AB 1,166,Class II gas giant,4738,true,false,2,0.0015,4335.654842999999,4335.649965385558,Carener B,K (Yellow-Orange) Star,0,2433,0.8505,Vab,934,5033,2310,0.8717,Carener AB 1 h,4743,Icy body,78,1798.1692,-K (Yellow-Orange) Star-K (Yellow-Orange) Star-L (Brown dwarf) Star-,1,false,,,false
RBS 742,52.62,true,1,1,RBS 742 4,166,Gas giant with water-based life,1226,false,true,2,0.1875,1.8463185,1.813573308125766,RBS 742,M (Red dwarf) Star,5,0,0.5003,V,8174,2933,1228,0.5003,RBS 742 4 g,1228,Icy body,48,2205.7473,-M (Red dwarf) Star-,1,true,2933,V,false
Lalande 4268,79.46,false,2,2,Lalande 4268 B 3,165,Class II gas giant,21945,false,true,2,0.0015,1916.2291005,1916.2269447410495,Lalande 4268 B,K (Yellow-Orange) Star,0,20647,0.7578,Vab,3816,4926,1297,1.2025,Lalande 4268 B 3 h,21944,Rocky body,170,784.1737,-G (White-Yellow) Star-K (Yellow-Orange) Star-,1,false,,,false
Geras,58.25,false,2,2,Geras B 1,165,Class II gas giant,2570,false,true,2,0.0053,2571.572367,2571.5362490124653,Gliese 171.2 B,White Dwarf (DC) Star,0,0,0.0095,VII,12154,5449,2570,0.8774,Geras B 1 h,2570,Icy body,23,1307.5464,-K (Yellow-Orange giant) Star-White Dwarf (DC) Star-,1,false,,,false
LP 460-60,71.82,true,1,1,LP 460-60 9,164,Class II gas giant,1839,false,true,1,0.0012,1838.8833255,1838.882001503529,LP 460-60,M (Red dwarf) Star,3,0,0.5979,V,3018,3393,1831,0.5979,LP 460-60 9 f a,1831,Icy body,52,866.1944,-M (Red dwarf) Star-,1,true,3393,V,false
LHS 200,28.41,true,1,1,LHS 200 3,163,Class II gas giant,891,false,true,1,0,890.823726,890.823726,LHS 200,K (Yellow-Orange) Star,0,0,0.7965,V,11610,4718,902,0.7965,LHS 200 3 f,902,Icy body,112,2279.7529,-K (Yellow-Orange) Star-,1,false,,,false
CN Bootis,69.90,true,5,5,CN Bootis BC 1,163,Class II gas giant,279751,true,false,2,0.0022,2409.395742,2409.3899112552494,CN Bootis B,K (Yellow-Orange) Star,0,278197,0.9126,Va,328,4782,1546,1.5704,CN Bootis BC 1 e a,279743,Icy body,105,545.3613,-A (Blue-White) Star-Y (Brown dwarf) Star-M (Red dwarf) Star-Y (Brown dwarf) Star-K (Yellow-Orange) Star-,1,true,3384,Va,false
NLTT 18945,60.40,false,1,1,NLTT 18945 11,161,Class II gas giant,1715,false,true,1,0.0003,1715.7288915,1715.728814292198,NLTT 18945,M (Red dwarf) Star,3,0,0.5475,V,5316,3292,1718,0.5475,NLTT 18945 11 h,1718,Icy body,58,1447.7765,-M (Red dwarf) Star-,1,true,3292,V,false
Minmar,26.72,false,1,1,Minmar 9,160,Class II gas giant,1052,false,true,1,0.0003,1051.802739,1051.8026916688757,Minmar,M (Red dwarf) Star,6,0,0.4825,V,9360,2747,1044,0.4825,Minmar 9 h,1044,Icy body,51,2145.8777,-M (Red dwarf) Star-,1,true,2747,V,false
Ngugira,70.68,false,3,3,Ngugira ABC 1,158,Gas giant with water-based life,3969,true,false,1,0,3821.2305885,3821.2305885,Ngugira C,M (Red dwarf) Star,5,2466,0.4693,Va,1056,2944,1533,0.4693,Ngugira ABC 1 h,3999,Icy body,39,1663.9537,-M (Red dwarf) Star-M (Red dwarf) Star-M (Red dwarf) Star-,1,true,2745,Va,false
Ross 41,28.75,true,3,3,Ross 41 AB 7,157,Gas giant with water-based life,3125,true,false,2,0.007,3118.9309515,3118.854536755596,Ross 41 B,M (Red dwarf) Star,9,32,0.3636,VI,8632,2078,3077,0.4945,Ross 41 AB 7 f,3109,Icy body,34,2641.7534,-M (Red dwarf) Star-M (Red dwarf) Star-L (Brown dwarf) Star-,1,true,2078,VI,false
BD-01 2784,66.86,false,1,1,BD-01 2784 10,157,Gas giant with water-based life,2358,false,true,2,0.1383,1.8463185,1.828576085666257,BD-01 2784,K (Yellow-Orange) Star,0,0,0.846,V,400,4894,2358,0.846,BD-01 2784 10 h,2358,Icy body,82,1526.3036,-K (Yellow-Orange) Star-,1,false,,,false
HK Aquarii,72.68,false,1,1,HK Aquarii 1,157,Gas giant with water-based life,354,false,true,1,0,353.9442465,353.9442465,HK Aquarii,M (Red dwarf) Star,3,0,0.5599,V,9674,3260,354,0.5599,HK Aquarii 1 h,354,Icy body,100,1035.2236,-M (Red dwarf) Star-,1,true,3260,V,true
Eta Leporis,48.54,true,1,1,Eta Leporis 6,156,Class II gas giant,3816,false,true,1,0.0002,3815.991036,3815.9909596801785,Eta Leporis,F (White) Star,0,0,1.3945,V,1664,8037,3818,1.3945,Eta Leporis 6 f,3818,Rocky body,173,1226.4352,-F (White) Star-,1,false,,,false
Suyarang,79.66,false,2,2,Suyarang AB 1,152,Gas giant with water-based life,907,true,false,1,0.0001,869.4164115,869.4164071529178,Suyarang B,M (Red dwarf) Star,7,372,0.4759,Va,8242,2587,543,0.6185,Suyarang AB 1 h,915,Icy body,90,1792.9694,-M (Red dwarf) Star-M (Red dwarf) Star-,1,true,2587,Va,false
Azaka,64.65,true,1,1,Azaka 4,150,Class II gas giant,1769,false,true,1,0.0888,1629.4010265,1622.9640397516769,Azaka,K (Yellow-Orange) Star,0,0,0.8037,V,2064,4581,1792,0.8037,Azaka 4 e a,1792,Icy body,81,707.3707,-K (Yellow-Orange) Star-,1,false,,,false
LFT 133,60.42,false,1,1,LFT 133 6,150,Class II gas giant,2465,false,true,2,0.0218,11.0280105,11.025389712732252,LFT 133,White Dwarf (DC) Star,0,0,0.0113,VII,12948,4819,2458,0.0113,LFT 133 6 h,2458,Icy body,21,1516.1233,-White Dwarf (DC) Star-,1,false,,,false
V2213 Ophiuchii,67.40,true,3,3,V2213 Ophiuchii ABC 3,148,Class I gas giant,4500,true,false,2,0.0155,4.9401495,4.939556028893813,V2213 Ophiuchii C,K (Yellow-Orange) Star,0,1884,0.7755,Va,744,4726,2630,1.1079,V2213 Ophiuchii ABC 3 f,4514,Icy body,91,1230.6556,-K (Yellow-Orange) Star-F (White) Star-M (Red dwarf) Star-,1,true,3429,Va,false
Varayah,56.22,true,4,4,Varayah BCD 1,146,Class I gas giant,51032,true,false,2,0,840.3244199999999,840.3244199999999,Varayah B,M (Red dwarf) Star,3,50289,0.5487,Va,1244,3305,743,0.9966,Varayah BCD 1 f a,51032,Icy body,101,608.4262,-T (Brown dwarf) Star-L (Brown dwarf) Star-F (White) Star-M (Red dwarf) Star-,1,true,3305,Va,false
Sheela Na Gig,72.94,false,1,1,Sheela Na Gig 5,145,Class I gas giant,820,false,true,1,0,819.765414,819.765414,Sheela Na Gig,K (Yellow-Orange) Star,0,0,0.7112,V,6778,4094,815,0.7112,Sheela Na Gig 5 h,815,Icy body,94,1877.1949,-K (Yellow-Orange) Star-,1,false,,,false
LHS 417,26.27,true,1,1,LHS 417 9,144,Helium-rich gas giant,3775,false,true,2,0.0786,14.2216425,14.177644070334225,LHS 417,M (Red dwarf) Star,2,0,0.6145,V,836,3477,3779,0.6145,LHS 417 9 e a,3779,Icy body,32,611.2379,-M (Red dwarf) Star-,1,true,3477,V,false
Vetr,60.42,true,1,1,Vetr 2,143,Class I gas giant,4371,false,true,1,0.0002,4371.3836009999995,4371.383513572327,Vetr,K (Yellow-Orange) Star,0,0,0.809,V,6956,4655,4360,0.809,Vetr 2 g,4360,Icy body,60,1959.3994,-K (Yellow-Orange) Star-,1,false,,,false
Umbrigua,51.20,false,3,3,Umbrigua C 1,139,Class I gas giant,96013,false,true,2,0.0027,765.1243665000001,765.1215776166014,Umbrigua C,M (Red dwarf) Star,3,96431,0.5965,Va,3654,3388,419,0.7972,Umbrigua C 1 h,96012,Icy body,95,1416.9374,-K (Yellow-Orange) Star-L (Brown dwarf) Star-M (Red dwarf) Star-,1,true,3388,Va,false
NLTT 18945,60.40,false,1,1,NLTT 18945 8,139,Class I gas giant,674,false,true,1,0.0029,673.6068495000001,673.6040169772425,NLTT 18945,M (Red dwarf) Star,3,0,0.5475,V,5316,3292,675,0.5475,NLTT 18945 8 h,675,Icy body,85,1654.2791,-M (Red dwarf) Star-,1,true,3292,V,false
Temba,72.75,false,1,1,Temba 5,138,Class I gas giant,1083,false,true,1,0.0018,1084.337865,1084.336108371236,Temba,K (Yellow-Orange) Star,1,0,0.6326,Va,978,3704,1081,0.6326,Temba 5 h,1081,Icy body,82,1592.2458,-K (Yellow-Orange) Star-,1,false,,,false
Nornari,45.69,false,1,1,Nornari 4,136,Class I gas giant,1064,false,true,1,0.0001,1064.477466,1064.4774606776125,Nornari,M (Red dwarf) Star,3,0,0.5351,Va,1000,3354,1073,0.5351,Nornari 4 h,1073,Icy body,123,1592.3416,-M (Red dwarf) Star-,1,true,3354,Va,false
LTT 4527,71.75,true,1,1,LTT 4527 1,134,Class I gas giant,1770,false,true,1,0.0011,1771.3180485,1771.3169768522564,LTT 4527,K (Yellow-Orange) Star,1,0,0.6372,V,11160,3709,1781,0.6372,LTT 4527 1 f,1781,Icy body,57,1609.552,-K (Yellow-Orange) Star-,1,false,,,false
Lopu Maris,32.11,true,1,1,Lopu Maris 2,134,Class I gas giant,5801,false,true,1,0.0274,5669.395407,5667.266829764447,Lopu Maris,K (Yellow-Orange) Star,0,0,0.6905,Vab,2080,4469,5803,0.6905,Lopu Maris 2 e a,5803,Icy body,48,817.7926,-K (Yellow-Orange) Star-,1,false,,,false
LHS 287,33.90,true,2,2,LHS 287 A 2,133,Class I gas giant,771,false,true,2,0,771.1124265,771.1124265,LHS 287 A,M (Red dwarf) Star,5,0,0.532,V,8068,3050,781,0.5435,LHS 287 A 2 f,781,Icy body,76,1560.1511,-M (Red dwarf) Star-M (Red dwarf) Star-,1,true,3014,Va,false
LHS 1065,62.72,true,2,2,LHS 1065 A 6,133,Class I gas giant,88753,false,true,2,0,1705.7487915,1705.7487915,LHS 1065,M (Red dwarf) Star,5,87640,0.5082,V,2290,2912,1122,0.5264,LHS 1065 A 6 f,88762,Icy body,47,2218.5527,-M (Red dwarf) Star-M (Red dwarf) Star-,1,true,2912,V,false
LHS 1197,42.92,true,2,2,LHS 1197 A 2,132,Gas giant with ammonia-based life,578,false,true,2,0.0005,578.147193,578.1471207315964,LHS 1197 A,M (Red dwarf) Star,5,0,0.5138,V,7702,2980,578,0.5138,LHS 1197 A 2 f,578,Icy body,81,1715.9163,-L (Brown dwarf) Star-M (Red dwarf) Star-,1,true,2980,V,false
LP 816-60,18.65,false,1,1,LP 816-60 4,132,Gas giant with ammonia-based life,716,false,true,1,0,716.4214785,716.4214785,LP 816-60,M (Red dwarf) Star,5,0,0.5259,V,8414,2952,711,0.5259,LP 816-60 4 h,711,Icy body,37,1281.8347,-M (Red dwarf) Star-,1,true,2952,V,false
Horae,58.26,false,1,1,Horae 2,131,Class I gas giant,4550,false,true,1,0.0058,4523.7298275,4523.653737724381,Horae,M (Red dwarf) Star,5,0,0.4972,V,8592,2854,4541,0.4972,Horae 2 h,4541,Icy body,34,1205.6028,-M (Red dwarf) Star-,1,true,2854,V,false
LP 71-157,60.08,true,1,1,LP 71-157 2,131,Class I gas giant,1855,false,true,1,0.0003,1855.30059,1855.3005065114714,LP 71-157,M (Red dwarf) Star,6,0,0.4866,V,9268,2710,1845,0.4866,LP 71-157 2 f a,1845,Icy body,43,917.6969,-M (Red dwarf) Star-,1,true,2710,V,false
LP 861-12,66.52,false,1,1,LP 861-12 9,130,Class I gas giant,2836,false,true,1,0.0158,2877.26283,2876.9036676368373,LP 861-12,M (Red dwarf) Star,2,0,0.5888,V,1604,3467,2842,0.5888,LP 861-12 9 h,2842,Icy body,46,1377.9111,-M (Red dwarf) Star-,1,true,3467,V,false
Lalande 4268,79.46,false,2,2,Lalande 4268 B 4,130,Class I gas giant,20777,false,true,2,0.0017,2732.3018775,2732.297929320934,Lalande 4268 B,K (Yellow-Orange) Star,0,20647,0.7578,Vab,3816,4926,128,1.2025,Lalande 4268 B 4 h,20775,Icy body,113,665.7123,-G (White-Yellow) Star-K (Yellow-Orange) Star-,1,false,,,false
Chaac,63.93,false,1,1,Chaac 2,129,Class I gas giant,622,false,true,1,0.0008,622.1095335,622.1093344249174,Chaac,M (Red dwarf) Star,6,0,0.4764,V,10212,2756,633,0.4764,Chaac 2 h,633,Icy body,123,1605.9816,-M (Red dwarf) Star-,1,true,2756,V,false
LHS 1442,68.40,true,1,1,LHS 1442 5,127,Class I gas giant,1855,false,true,1,0.001,1856.198799,1856.1978709003686,LHS 1442,White Dwarf (DA) Star,0,0,0.007,VII,12334,4700,1863,0.007,LHS 1442 5 f,1863,Icy body,20,1515.5216,-White Dwarf (DA) Star-,1,false,,,false
Wolf 1182,74.70,true,2,2,Wolf 1182 A 4,126,Class I gas giant,2101,false,true,2,0.0014,2100.3619455000003,2100.3598871442846,Wolf 1182 A,G (White-Yellow) Star,0,0,0.93,V,9566,5389,2092,0.93,Wolf 1182 A 4 f,2092,Icy body,96,1494.5918,-G (White-Yellow) Star-M (Red dwarf) Star-,1,true,3096,Va,false
LFT 300,67.97,true,1,1,LFT 300 6,126,Class I gas giant,1561,false,true,2,0.1101,2.4451245,2.430259402109537,LFT 300,M (Red dwarf) Star,3,0,0.5904,V,2896,3323,1550,0.5904,LFT 300 6 g,1550,Icy body,60,1561.0431,-M (Red dwarf) Star-,1,true,3323,V,false
BD+33 256,79.97,false,1,1,BD+33 256 4,125,Gas giant with ammonia-based life,2146,false,true,1,0.199,2515.98321,2465.6622621347624,BD+33 256,F (White) Star,0,0,1.0778,V,8456,6127,2150,1.0778,BD+33 256 4 h,2150,Icy body,108,555.159,-F (White) Star-,1,false,,,false
Okinura,32.50,false,1,1,Okinura 10,125,Class I gas giant,1862,false,true,1,0.0551,1955.0017890000001,1952.0318305898809,Okinura,K (Yellow-Orange) Star,0,0,0.8914,Vab,12865,5077,1857,0.8914,Okinura 10 h,1857,Icy body,94,1441.7166,-K (Yellow-Orange) Star-,1,false,,,false
LP 790-29,47.27,true,1,1,LP 790-29 5,124,Class I gas giant,1771,false,true,1,0.0003,1771.367949,1771.3678692884403,LP 790-29,White Dwarf (DQ) Star,0,0,0.0099,O,5764,23682,1770,0.0099,LP 790-29 5 e a,1770,Icy body,53,699.8541,-White Dwarf (DQ) Star-,1,false,,,false
LHS 351,62.96,false,1,1,LHS 351 5,123,Gas giant with ammonia-based life,1260,false,true,2,0.1016,3.1437315,3.12746373132783,LHS 351,M (Red dwarf) Star,5,0,0.5371,V,7030,3079,1258,0.5371,LHS 351 5 h,1258,Icy body,60,1262.704,-M (Red dwarf) Star-,1,true,3079,V,false
Shinrarta Dezhra,64.43,false,2,2,Shinrarta Dezhra AB 2,123,Class I gas giant,3497,true,false,1,0.0074,3765.292128,3765.189032890144,LTT 4550,M (Red dwarf) Star,3,1520,0.5645,V,4570,3295,1974,0.7666,Shinrarta Dezhra AB 2 h,3494,Icy body,54,1937.2786,-K (Yellow-Orange) Star-M (Red dwarf) Star-,1,true,3295,V,false
LP 499-54,75.84,false,1,1,LP 499-54 7,123,Class I gas giant,973,false,true,1,0.0005,972.6106455,972.6105239236617,LP 499-54,M (Red dwarf) Star,6,0,0.4687,V,9016,2766,983,0.4687,LP 499-54 7 h,983,Icy body,57,2254.3799,-M (Red dwarf) Star-,1,true,2766,V,false
Frigaha,73.52,false,1,1,Frigaha 9,122,Gas giant with ammonia-based life,2259,false,true,1,0.005,2247.618321,2247.5902255953897,Frigaha,G (White-Yellow) Star,0,0,1.0254,Va,514,5396,2238,1.0254,Frigaha 9 h,2238,Icy body,99,920.8267,-G (White-Yellow) Star-,1,false,,,false
