===== PARAMETERS =====
Total rows : 5415
Reference system: Sol
Area of search : 1000 ly
Gas types Class I gas giant +Class II gas giant +Class III gas giant +Class IV gas giant +Class V gas giant +Gas giant with ammonia-based life +Gas giant with water-based life +Hellium-rich gas giant
Ref star types : M (Red giant) Star + M (Red dwarf) Star + M (Red super giant) Star + T Tauri Star
==========
System name,Distance from Sol (ly),System stars count,System suitable stars count,Gas Body Name,Gas Body Surface Temperature (K),Gas Sub Type,Gas distance from arrival (ls),Gas has multiple stars ?,Gas star as orbit center ?,Gas orbit centers count,Gas orbital eccentricity,Gas semi major axis (ls),Gas semi minor axis (ls),Ref Star Name,Ref Star Sub Type,Ref Star Temp Class,Ref Star Distance from arrival (ls),Ref Star Radius,Ref Star Luminosity,Ref Star Age,Ref Star Temperature,Biggest Suitable Star Radius,Has T Tauri Star ?,8th Moon Name,8th Moon Distance from arrival (ls),8th Moon Sub Type,8th Moon Surface Temperature (K),8th Moon Radius
Swoiwns AF-E b1-0,737.79,2,1,Swoiwns AF-E b1-0 AB 3,42,Class I gas giant,2245,true,false,0,0.0011,2155.7016000000003,2155.700295800138,Swoiwns AF-E b1-0 A,M (Red dwarf) Star,8,0,0.4909,,5034,0.4909,false,2463,Swoiwns AF-E b1-0 AB 3 h,2218,Icy body,32,1094.2985
Tucanae Sector IG-X b1-3,308.58,2,2,Tucanae Sector IG-X b1-3 B 14,42,Class I gas giant,121899.1797,false,false,0,0.0008,1075.9046805,1075.9043362104471,Tucanae Sector IG-X b1-3 B,M (Red dwarf) Star,9,121621.5938,0.3551,VI,448,0.4974,false,2061,Tucanae Sector IG-X b1-3 B 14 h,121897.2656,Icy body,37,940.5186
Wich,151.96,1,1,Wich 7,42,Class I gas giant,1727.0396,false,true,1,0.0021,1727.8048125,1727.8010026861882,Wich,M (Red dwarf) Star,8,0,0.4283,Va,6512,0.4283,false,2408,Wich 7 h,1726.0637,Icy body,32,605.0896
Tirikohoch,127.38,1,1,Tirikohoch 5,42,Class I gas giant,1328.0759,false,true,1,0.0001,1328.0020065,1328.0019998599898,Tirikohoch,M (Red dwarf) Star,9,0,0.4445,Va,3606,0.4445,false,2332,Tirikohoch 5 h,1320.0193,Icy body,36,782.776
Lyncis Sector PN-T b3-4,151.15,1,1,Lyncis Sector PN-T b3-4 6,42,Class I gas giant,2297.9534,false,false,0,0,2297.9679255,2297.9679255,Lyncis Sector PN-T b3-4,M (Red dwarf) Star,5,0,0.502,Va,6030,0.502,false,2805,Lyncis Sector PN-T b3-4 6 h,2308.0291,Icy body,35,732.8001
Hyades Sector MH-U b3-5,206.44,1,1,Hyades Sector MH-U b3-5 6,42,Class I gas giant,2134.228,false,true,1,0.0104,2112.288165,2112.1739293670216,Hyades Sector MH-U b3-5,M (Red dwarf) Star,9,0,0.4821,Va,872,0.4821,false,2390,Hyades Sector MH-U b3-5 6 h,2139.3801,Icy body,31,1195.5148
Synuefe PJ-D b46-10,376.57,1,1,Synuefe PJ-D b46-10 9,42,Class I gas giant,1953.3588,false,true,1,0.0028,1949.0636295,1949.0559891555972,Synuefe PJ-D b46-10,M (Red dwarf) Star,5,0,0.4595,Va,702,0.4595,false,2913,Synuefe PJ-D b46-10 9 h,1956.4562,Icy body,38,668.5499
Scorix,149.71,1,1,Scorix 7,42,Class I gas giant,1994.8223,false,true,1,0.0005,1994.2734825,1994.273233215799,Scorix,M (Red dwarf) Star,6,0,0.4984,Va,6250,0.4984,false,2717,Scorix 7 h,1987.9337,Icy body,36,825.7104
Mahar,185.37,2,2,Mahar B 5,42,Class I gas giant,321441.5,false,true,2,0.006,1605.398886,1605.3699885599729,Mahar B,M (Red dwarf) Star,9,323050.5938,0.3904,VI,1926,0.5717,false,2067,Mahar B 5 h,321431.0312,Icy body,32,1301.6292
Daibara,134.46,1,1,Daibara 8,42,Class I gas giant,2303.2297,false,true,1,0.0092,2320.972056,2320.873830384092,Daibara,M (Red dwarf) Star,5,0,0.4435,Va,6976,0.4435,false,3033,Daibara 8 h,2293.5598,Icy body,36,985.632
Haya Utres,137.80,1,1,Haya Utres 11,42,Class I gas giant,1271.5898,false,true,1,0,1271.564541,1271.564541,Haya Utres,M (Red dwarf) Star,9,0,0.4107,Va,458,0.4107,false,2321,Haya Utres 11 h,1275.2288,Icy body,36,822.0897
LHS 2651,66.01,2,1,LHS 2651 A 7,42,Class I gas giant,4960.0156,false,true,2,0.002,4951.476913500001,4951.46701053627,LHS 2651 A,M (Red dwarf) Star,3,0,0.574,V,5026,0.574,false,3286,LHS 2651 A 7 h,4977.0596,Icy body,34,1113.3114
Synuefai MU-V b33-0,747.42,1,1,Synuefai MU-V b33-0 4,42,Class I gas giant,1657,false,false,0,0.0002,1657.5449085,1657.5448753491014,Synuefai MU-V b33-0,M (Red dwarf) Star,7,0,0.4634,,5486,0.4634,false,2577,Synuefai MU-V b33-0 4 h,1665,Icy body,36,863.8036
Col 285 Sector JE-C b15-0,189.34,1,1,Col 285 Sector JE-C b15-0 4,42,Class I gas giant,1633.1976,false,true,1,0.0022,1636.636599,1636.632638334638,Col 285 Sector JE-C b15-0,M (Red dwarf) Star,6,0,0.4391,Va,4796,0.4391,false,2668,Col 285 Sector JE-C b15-0 4 h,1639.0409,Icy body,37,647.8266
Helheim,171.44,1,1,Helheim 7,42,Class I gas giant,2249.7656,false,true,1,0.0085,2244.7739925,2244.692898574735,Helheim,M (Red dwarf) Star,5,0,0.4968,Va,3512,0.4968,false,2844,Helheim 7 h,2240.896,Icy body,36,942.2999
Synuefe MP-F b44-1,736.24,1,1,Synuefe MP-F b44-1 12,42,Class I gas giant,1877.5162,false,true,1,0.0136,1893.025368,1892.850292918121,Synuefe MP-F b44-1,M (Red giant) Star,9,0,0.4644,IVb,338,0.4644,false,2316,Synuefe MP-F b44-1 12 g,1895.8652,Icy body,0,1044.0587
LHS 2509,89.74,1,1,LHS 2509 7,42,Class I gas giant,1740.4271,false,true,1,0.0038,1735.6890915,1735.6765597795197,LHS 2509,M (Red dwarf) Star,3,0,0.5731,V,3984,0.5731,false,3323,LHS 2509 7 h,1744.3307,Icy body,38,574.7852
Synuefe WW-A b47-9,792.51,1,1,Synuefe WW-A b47-9 5,42,Class I gas giant,1098.2386,false,true,1,0.0008,1097.3618955,1097.3615443441372,Synuefe WW-A b47-9,M (Red dwarf) Star,9,0,0.3667,Va,3148,0.3667,false,2272,Synuefe WW-A b47-9 5 h,1098.251,Icy body,35,756.7954
Praea Euq GQ-W b15-7,687.13,1,1,Praea Euq GQ-W b15-7 11,42,Class I gas giant,1252,false,false,0,0.0002,1251.6542415000001,1251.654216466915,Praea Euq GQ-W b15-7,M (Red dwarf) Star,9,0,0.402,,266,0.402,false,2339,Praea Euq GQ-W b15-7 11 h,1258,Icy body,36,899.5598
Synuefe ZZ-C b46-6,493.91,2,1,Synuefe ZZ-C b46-6 AB 5,42,Class I gas giant,1238.1954,true,false,1,0,1238.3807085,1238.3807085,Synuefe ZZ-C b46-6 A,M (Red dwarf) Star,9,0,0.3963,Va,12462,0.3963,false,2285,Synuefe ZZ-C b46-6 AB 5 h,1230.77,Icy body,35,784.9302
Wredguia TX-L b21-2,613.15,1,1,Wredguia TX-L b21-2 3,42,Class I gas giant,1928,false,false,0,0.0998,4.0419405,4.021761183028369,Wredguia TX-L b21-2,M (Red dwarf) Star,6,0,0.5363,,8952,0.5363,false,2613,Wredguia TX-L b21-2 3 h,1927,Icy body,37,654.3884
Wredguia IJ-N b51-0,649.10,1,1,Wredguia IJ-N b51-0 16,42,Class I gas giant,1900.4359,false,false,0,0.0025,1896.0692985,1896.063373274184,Wredguia IJ-N b51-0,T Tauri Star,7,0,0.5106,,202,0.5106,true,2575,Wredguia IJ-N b51-0 16 h,1892.1678,Icy body,36,824.3982
Wregoe QZ-O b19-2,649.70,1,1,Wregoe QZ-O b19-2 4,42,Class I gas giant,1764.1678,false,true,1,0.0043,1763.783073,1763.7667667501144,Wregoe QZ-O b19-2,M (Red dwarf) Star,6,0,0.5134,Va,8100,0.5134,false,2629,Wregoe QZ-O b19-2 4 h,1763.197,Icy body,38,553.6989
Praea Euq NB-D b16-0,961.65,1,1,Praea Euq NB-D b16-0 10,42,Class I gas giant,1378.7831,false,true,1,0.0003,1379.1999195,1379.1998574360023,Praea Euq NB-D b16-0,M (Red dwarf) Star,8,0,0.4381,Vz,218,0.4381,false,2439,Praea Euq NB-D b16-0 10 h,1377.8131,Icy body,37,575.1117
Col 359 Sector DU-K b27-0,966.87,2,1,Col 359 Sector DU-K b27-0 A 4,42,Class I gas giant,1819.874,false,false,0,0.0003,1819.37223,1819.3721481282478,Col 359 Sector DU-K b27-0 A,M (Red dwarf) Star,9,0,0.4055,,5378,0.4055,false,2398,Col 359 Sector DU-K b27-0 A 4 h,1822.2369,Icy body,36,1002.884
Col 285 Sector UW-H b11-1,329.92,1,1,Col 285 Sector UW-H b11-1 7,42,Class I gas giant,1919.8713,false,false,0,0.0121,13.97214,13.971117132050406,Col 285 Sector UW-H b11-1,M (Red dwarf) Star,6,0,0.4966,Va,7080,0.4966,false,2700,Col 285 Sector UW-H b11-1 7 h,1921.3586,Icy body,37,702.1231
Synuefe DD-N b54-7,382.54,1,1,Synuefe DD-N b54-7 15,42,Class I gas giant,2035.2059,false,false,0,0.0008,2033.6948774999998,2033.6942267175348,Synuefe DD-N b54-7,M (Red dwarf) Star,6,0,0.5224,,348,0.5224,false,2767,Synuefe DD-N b54-7 15 h,2030.5002,Icy body,38,585.8503
Synuefe GG-L b41-5,454.19,1,1,Synuefe GG-L b41-5 10,42,Class I gas giant,1573.1869,false,true,1,0.0006,1572.3647549999998,1572.3644719743186,Synuefe GG-L b41-5,M (Red dwarf) Star,7,0,0.4472,Va,450,0.4472,false,2513,Synuefe GG-L b41-5 10 h,1573.4265,Icy body,36,500.3364
Synuefe KB-I b40-0,693.26,2,1,Synuefe KB-I b40-0 A 5,42,Class I gas giant,1586.5565,false,false,0,0.0008,1585.2889845,1585.2884772074435,Synuefe KB-I b40-0 A,M (Red dwarf) Star,8,0,0.4379,Va,12018,0.4379,false,2448,Synuefe KB-I b40-0 A 5 h,1594.1125,Icy body,36,823.3167
Wredguia CL-O b48-0,885.24,1,1,Wredguia CL-O b48-0 6,42,Class I gas giant,2815.7529,false,true,1,0.0001,2815.985016,2815.985001920075,Wredguia CL-O b48-0,M (Red dwarf) Star,4,0,0.5375,Va,10756,0.5375,false,3215,Wredguia CL-O b48-0 6 h,2821.4482,Icy body,38,568.9546
Synuefe VB-C b33-5,663.18,1,1,Synuefe VB-C b33-5 5,42,Class I gas giant,1634.7494,false,false,0,0.0014,1633.7922704999999,1633.7906693827902,Synuefe VB-C b33-5,M (Red dwarf) Star,9,0,0.4016,Va,1344,0.4016,false,2174,Synuefe VB-C b33-5 5 g,1645.7183,Icy body,29,897.2537
Synuefe NW-Y b57-0,912.83,1,1,Synuefe NW-Y b57-0 15,42,Class I gas giant,3030.4458,false,true,1,0.0032,3033.850599,3033.8350656451676,Synuefe NW-Y b57-0,M (Red dwarf) Star,3,0,0.506,Va,502,0.506,false,3288,Synuefe NW-Y b57-0 15 h,3016.6587,Icy body,36,916.4348
Wregoe TK-I b51-1,892.65,4,1,Wregoe TK-I b51-1 ABC 1,42,Class I gas giant,2444.7642,true,false,2,0,2103.505677,2103.505677,Wregoe TK-I b51-1 A,M (Red dwarf) Star,6,0,0.4186,Va,578,0.4186,false,2754,Wregoe TK-I b51-1 ABC 1 h,2433.1431,Icy body,36,783.3721
Synuefe NF-N b40-5,678.90,1,1,Synuefe NF-N b40-5 6,42,Class I gas giant,1549.1765,false,true,1,0.0029,1552.90356,1552.897030026801,Synuefe NF-N b40-5,M (Red dwarf) Star,8,0,0.4288,Va,2234,0.4288,false,2497,Synuefe NF-N b40-5 6 h,1555.9703,Icy body,35,697.0568
M7 Sector LM-K b9-6,980.97,3,1,M7 Sector LM-K b9-6 ABC 3,42,Class I gas giant,2717.3604,true,false,2,0.0838,3.6427365,3.6299235165135078,M7 Sector LM-K b9-6 A,M (Red dwarf) Star,7,0,0.5157,Va,5680,0.5157,false,2568,M7 Sector LM-K b9-6 ABC 3 g,2718.3281,Icy body,32,992.431
Yu Hai,162.57,1,1,Yu Hai 4,41,Class I gas giant,2457.7329,false,true,1,0.0004,2456.6515154999997,2456.651318967871,Yu Hai,M (Red dwarf) Star,7,0,0.3828,Va,11364,0.3828,false,2576,Yu Hai 4 h,2474.7136,Icy body,28,2318.6135
Col 285 Sector GJ-E b13-2,229.27,2,1,Col 285 Sector GJ-E b13-2 A 6,41,Class I gas giant,2752.127,false,true,2,0.0196,2802.811284,2802.2728682941574,Col 285 Sector GJ-E b13-2 A,M (Red dwarf) Star,8,0,0.4358,Va,796,0.4358,false,2459,Col 285 Sector GJ-E b13-2 A 6 h,2779.1541,Icy body,28,3031.3196
Synuefe TK-U b36-3,309.19,1,1,Synuefe TK-U b36-3 13,41,Class I gas giant,3767.1255,false,true,1,0.0005,3768.0865559999997,3768.086084989151,Synuefe TK-U b36-3,M (Red dwarf) Star,4,0,0.6125,,480,0.6125,false,3247,Synuefe TK-U b36-3 13 h,3775.032,Icy body,35,579.5284
Aisociti,144.20,1,1,Aisociti 5,41,Class I gas giant,1530.1837,false,true,1,0.0045,1535.2886835000002,1535.2731386233831,Aisociti,M (Red dwarf) Star,7,0,0.4274,Va,656,0.4274,false,2524,Aisociti 5 h,1537.3488,Icy body,36,656.3517
Col 285 Sector SH-A b15-1,260.22,2,1,Col 285 Sector SH-A b15-1 AB 2,41,Class I gas giant,2046.4576,true,false,1,0.0009,2197.8675224999997,2197.866632363473,Col 285 Sector SH-A b15-1 A,M (Red dwarf) Star,6,0,0.4233,Va,2488,0.4233,false,2738,Col 285 Sector SH-A b15-1 AB 2 h,2041.7999,Icy body,32,734.201
Dharawal,128.89,1,1,Dharawal 5,41,Class I gas giant,2791.408,false,true,1,0.0006,2793.130587,2793.1300842364494,Dharawal,M (Red dwarf) Star,9,0,0.3703,Va,2932,0.3703,false,2284,Dharawal 5 h,2793.5364,Icy body,23,1024.2261
Mulukang,121.50,1,1,Mulukang 5,41,Class I gas giant,2513.0867,false,true,1,0.001,2513.188782,2513.187525405295,Mulukang,M (Red dwarf) Star,6,0,0.4706,Va,1320,0.4706,false,2750,Mulukang 5 h,2533.1819,Icy body,32,881.3707
Col 285 Sector EC-S b5-1,326.14,1,1,Col 285 Sector EC-S b5-1 7,41,Class I gas giant,1476.5397,false,true,1,0.0011,1475.3581829999998,1475.3572904080293,Col 285 Sector EC-S b5-1,M (Red dwarf) Star,8,0,0.4285,Va,794,0.4285,false,2403,Col 285 Sector EC-S b5-1 7 h,1476.4268,Icy body,35,648.6067
Buriges,163.91,4,1,Buriges ABCD 3,41,Class I gas giant,2723.2854,true,false,2,0.1395,3.4431344999999998,3.4094677755031793,Buriges A,M (Red dwarf) Star,6,0,0.423,Va,8934,0.423,false,2650,Buriges ABCD 3 h,2725.0215,Icy body,30,867.7676
CD-22 9062,115.59,2,1,CD-22 9062 B 12,41,Class I gas giant,381866.1875,false,true,2,0.006,2689.9862534999997,2689.9378333116515,CD-22 9062 B,M (Red dwarf) Star,6,379232.5938,0.429,Va,894,0.429,false,2603,CD-22 9062 B 12 h,381888.6875,Icy body,32,625.3723
Ngarra,135.30,1,1,Ngarra 9,41,Class I gas giant,1696.9503,false,true,1,0.0076,1692.7746615,1692.7257734618222,Ngarra,M (Red dwarf) Star,8,0,0.4478,Va,424,0.4478,false,2499,Ngarra 9 h,1697.5237,Icy body,35,833.0058
Wregoe VE-E b39-5,728.58,1,1,Wregoe VE-E b39-5 3,41,Class I gas giant,2234,false,false,0,0.0006,2235.2928975,2235.292495147242,Wregoe VE-E b39-5,M (Red dwarf) Star,7,0,0.448,,5876,0.448,false,2588,Wregoe VE-E b39-5 3 h,2243,Icy body,31,1658.9219
Synuefe VP-B b47-4,406.80,2,2,Synuefe VP-B b47-4 B 12,41,Class I gas giant,181083.1094,false,true,2,0.0029,1197.8615025,1197.8564654817917,Synuefe VP-B b47-4 B,M (Red dwarf) Star,9,180987.3438,0.346,Va,11172,0.5969,false,2185,Synuefe VP-B b47-4 B 12 h,181089.875,Icy body,36,676.3134
Col 285 Sector CB-K b23-3,239.40,1,1,Col 285 Sector CB-K b23-3 11,41,Class I gas giant,1279.5963,false,true,1,0.0004,1279.4987205,1279.4986181400982,Col 285 Sector CB-K b23-3,M (Red dwarf) Star,9,0,0.3624,Va,588,0.3624,false,2343,Col 285 Sector CB-K b23-3 11 h,1276.0018,Icy body,0,2186.1931
Col 285 Sector MG-H b25-5,226.86,2,2,Col 285 Sector MG-H b25-5 AB 2,41,Class I gas giant,2285.468,true,false,1,0.0017,2417.878827,2417.8753331625703,Col 285 Sector MG-H b25-5 B,T Tauri Star,9,1090.6639,0.2502,VI,210,0.5474,true,1377,Col 285 Sector MG-H b25-5 AB 2 h,2281.7056,Icy body,33,946.883
Praea Euq SD-R b18-1,709.97,1,1,Praea Euq SD-R b18-1 8,41,Class I gas giant,2368.5791,false,true,1,0.1933,2748.918744,2697.0733105292043,Praea Euq SD-R b18-1,M (Red dwarf) Star,5,0,0.5692,Va,3648,0.5692,false,2914,Praea Euq SD-R b18-1 8 h,2372.9424,Icy body,35,1515.7001
Synuefe UT-E b45-7,473.19,3,2,Synuefe UT-E b45-7 C 12,41,Class I gas giant,150676.8594,false,false,0,,0,0,Synuefe UT-E b45-7 C,M (Red dwarf) Star,9,150147,0.3572,,396,0.5054,false,2255,Synuefe UT-E b45-7 C 12 h,150671.5781,Icy body,36,721.1882
Synuefe FG-F b30-1,499.63,2,2,Synuefe FG-F b30-1 A 6,41,Class I gas giant,4036.8384,false,false,0,0.0049,4017.6888569999996,4017.6406243557526,Synuefe FG-F b30-1 A,M (Red dwarf) Star,5,0,0.5868,Va,1260,0.5868,false,2965,Synuefe FG-F b30-1 A 6 h,4032.4043,Icy body,32,3193.4458
Wregoe AZ-K b49-6,464.02,3,1,Wregoe AZ-K b49-6 A 6,41,Class I gas giant,2390.5994,false,true,2,0.0011,2389.3856414999996,2389.3841959212496,Wregoe AZ-K b49-6 A,M (Red dwarf) Star,6,0,0.5049,Va,2058,0.5049,false,2680,Wregoe AZ-K b49-6 A 6 h,2382.8875,Icy body,35,670.3486
Praea Euq XS-S b17-6,770.80,3,2,Praea Euq XS-S b17-6 ABC 3,41,Class I gas giant,1700.6293,true,false,0,0.1248,1.497015,1.4853112151771726,Praea Euq XS-S b17-6 B,M (Red dwarf) Star,9,158.5841,0.4158,Va,3904,0.4158,false,2252,Praea Euq XS-S b17-6 ABC 3 h,1700.5424,Icy body,34,609.152
Col 359 Sector VF-W b32-0,861.55,1,1,Col 359 Sector VF-W b32-0 12,41,Class I gas giant,1623.0411,false,false,0,0.0006,1623.6125685,1623.6122762497112,Col 359 Sector VF-W b32-0,M (Red dwarf) Star,8,0,0.4408,Va,506,0.4408,false,2443,Col 359 Sector VF-W b32-0 12 h,1630.219,Icy body,34,670.5076
Praea Euq FJ-T b3-6,439.15,1,1,Praea Euq FJ-T b3-6 9,41,Class I gas giant,2098.5203,false,false,0,0.0002,2098.216224,2098.2161820356746,Praea Euq FJ-T b3-6,M (Red dwarf) Star,6,0,0.5245,Va,740,0.5245,false,2657,Praea Euq FJ-T b3-6 9 h,2099.8413,Icy body,36,1054.8226
Synuefe EK-V b49-7,682.84,2,1,Synuefe EK-V b49-7 A 10,41,Class I gas giant,1220.493,false,true,2,0.0015,1220.7159315,1220.7145581938046,Synuefe EK-V b49-7 A,M (Red dwarf) Star,9,0,0.3654,Va,2676,0.3654,false,2240,Synuefe EK-V b49-7 A 10 h,1226.5371,Icy body,35,653.5761
Synuefe CP-E b45-9,612.21,1,1,Synuefe CP-E b45-9 11,41,Class I gas giant,1476.5314,false,true,1,0.0033,1474.1106705,1474.1026439455466,Synuefe CP-E b45-9,M (Red dwarf) Star,9,0,0.3748,Va,458,0.3748,false,2344,Synuefe CP-E b45-9 11 h,1467.3201,Icy body,32,1068.6986
Wredguia QU-X b28-3,520.46,1,1,Wredguia QU-X b28-3 5,41,Class I gas giant,1541.7072,false,true,1,0.0036,1536.2367929999998,1536.2268381533272,Wredguia QU-X b28-3,M (Red dwarf) Star,8,0,0.4319,Va,4064,0.4319,false,2432,Wredguia QU-X b28-3 5 h,1544.9476,Icy body,35,972.1919
Wregoe YK-P d5-24,519.68,3,2,Wregoe YK-P d5-24 ABC 2,41,Class I gas giant,4213.9482,true,false,1,0.0019,4398.030468,4398.02252954784,Wregoe YK-P d5-24 B,M (Red dwarf) Star,9,1380.0509,0.4057,Va,1766,0.5574,false,2378,Wregoe YK-P d5-24 ABC 2 h,4206.7417,Icy body,35,854.2992
Col 285 Sector XF-O d6-40,324.14,1,1,Col 285 Sector XF-O d6-40 9,41,Class I gas giant,2603.4478,false,true,1,0.0438,2715.485409,2712.8794106230753,Col 285 Sector XF-O d6-40,M (Red dwarf) Star,5,0,0.5602,Va,622,0.5602,false,2966,Col 285 Sector XF-O d6-40 9 h,2598.0872,Icy body,36,632.8601
Blanco 1 Sector UU-N b7-0,912.26,3,1,Blanco 1 Sector UU-N b7-0 AB 4,41,Class I gas giant,3660.8081,true,false,2,0.0407,3588.145353,3585.1722578161935,Blanco 1 Sector UU-N b7-0 A,M (Red dwarf) Star,4,0,0.4864,Va,11878,0.4864,false,3151,Blanco 1 Sector UU-N b7-0 AB 4 h,3636.3306,Icy body,33,945.4213
Musca Dark Region OI-T b3-0,456.88,2,1,Musca Dark Region OI-T b3-0 AB 1,41,Class I gas giant,1420.5537,true,false,1,0.0007,1400.6571345,1400.65679133896,Musca Dark Region OI-T b3-0 A,M (Red dwarf) Star,9,0,0.3771,Va,10674,0.3771,false,2386,Musca Dark Region OI-T b3-0 AB 1 h,1481.5933,Icy body,34,987.3891
Synuefai OV-O b38-0,959.85,1,1,Synuefai OV-O b38-0 10,41,Class I gas giant,1005.0671,false,true,1,0.0007,1004.4970649999999,1004.4968188981888,Synuefai OV-O b38-0,M (Red dwarf) Star,9,0,0.355,VI,456,0.355,false,2112,Synuefai OV-O b38-0 10 h,1014.8836,Icy body,34,756.6405
Synuefe CP-N b53-0,709.43,1,1,Synuefe CP-N b53-0 6,41,Class I gas giant,1909.2589,false,true,1,0.0091,1892.9754675,1892.897087228067,Synuefe CP-N b53-0,M (Red dwarf) Star,6,0,0.4212,Va,2230,0.4212,false,2625,Synuefe CP-N b53-0 6 h,1910.2704,Icy body,33,1043.1379
Wredguia PU-S b45-3,573.40,1,1,Wredguia PU-S b45-3 10,41,Class I gas giant,2473.1072,false,false,0,0.0001,2473.0188795,2473.018867134905,Wredguia PU-S b45-3,M (Red dwarf) Star,6,0,0.5463,,2870,0.5463,false,2772,Wredguia PU-S b45-3 10 h,2477.9949,Icy body,35,800.7627
Synuefe GQ-J b27-1,868.06,2,1,Synuefe GQ-J b27-1 A 11,41,Class I gas giant,1549.4813,false,false,0,0.0081,1543.1230620000001,1543.072439017594,Synuefe GQ-J b27-1 A,M (Red dwarf) Star,7,0,0.4109,,8054,0.4109,false,2537,Synuefe GQ-J b27-1 A 11 h,1554.0532,Icy body,36,593.8275
Synuefe YD-W b49-0,704.69,2,1,Synuefe YD-W b49-0 AB 3,41,Class I gas giant,1446.5601,true,false,1,0.0009,1449.6095249999998,1449.6089379080233,Synuefe YD-W b49-0 A,M (Red dwarf) Star,9,0,0.4146,Va,9950,0.4146,false,2205,Synuefe YD-W b49-0 AB 3 h,1451.0182,Icy body,32,839.0914
Col 359 Sector KZ-N b8-2,348.44,1,1,Col 359 Sector KZ-N b8-2 7,40,Class I gas giant,1912.2268,false,false,0,0.0103,1928.354922,1928.2526297000431,Col 359 Sector KZ-N b8-2,M (Red dwarf) Star,7,0,0.4291,Va,1266,0.4291,false,2598,Col 359 Sector KZ-N b8-2 7 h,1919.1958,Icy body,33,854.5116
Goravas,152.05,1,1,Goravas 8,40,Class I gas giant,1876.8458,false,true,1,0.1215,1724.56128,1711.7847497226467,Goravas,M (Red dwarf) Star,8,0,0.4462,Va,9814,0.4462,false,2410,Goravas 8 g,1885.6521,Icy body,33,1043.6537
Galitini,120.98,1,1,Galitini 7,40,Class I gas giant,7827.7788,false,true,1,0.0278,7632.680679,7629.730688454181,Galitini,M (Red dwarf) Star,2,0,0.5599,Va,1652,0.5599,false,3580,Galitini 7 h,7834.1733,Icy body,27,1169.701
Ramit,130.25,1,1,Ramit 14,40,Class I gas giant,1931.1843,false,true,1,0.0038,1935.8898975,1935.8759203244824,Ramit,M (Red dwarf) Star,8,0,0.4161,Va,3284,0.4161,false,2496,Ramit 14 h,1923.9692,Icy body,31,946.7494
Wardins,146.54,1,1,Wardins 3,40,Class I gas giant,1844.9951,false,false,0,0.0038,1846.3185,1846.305169532307,Wardins,M (Red dwarf) Star,6,0,0.465,Va,12062,0.465,false,2694,Wardins 3 h,1847.9004,Icy body,36,540.5474
Col 285 Sector KF-I b25-4,228.19,1,1,Col 285 Sector KF-I b25-4 4,40,Class I gas giant,1768.6885,false,false,0,0.0002,1768.9228245000002,1768.9227891215432,Col 285 Sector KF-I b25-4,M (Red dwarf) Star,6,0,0.453,Va,12944,0.453,false,2633,Col 285 Sector KF-I b25-4 4 h,1761.4923,Icy body,36,653.5181
Col 285 Sector EV-W b15-2,209.58,1,1,Col 285 Sector EV-W b15-2 5,40,Class I gas giant,1872.5848,false,true,1,0.0025,1868.574123,1868.5682836967417,Col 285 Sector EV-W b15-2,M (Red dwarf) Star,6,0,0.4389,Va,3956,0.4389,false,2765,Col 285 Sector EV-W b15-2 5 h,1869.5955,Icy body,36,671.9107
LHS 528,68.65,4,3,LHS 528 CD 1,40,Class I gas giant,450763.4062,true,false,2,0.0001,1474.9090785,1474.9090711254546,LHS 528 C,M (Red dwarf) Star,9,449421.2812,0.3388,VI,9478,0.4874,false,2085,LHS 528 CD 1 h,450765.1562,Icy body,30,1187.8879
Col 285 Sector EH-I b11-2,147.04,1,1,Col 285 Sector EH-I b11-2 5,40,Class I gas giant,2258.8333,false,true,1,0.0121,2234.1451859999997,2233.9816294148595,Col 285 Sector EH-I b11-2,M (Red dwarf) Star,6,0,0.4837,Va,5066,0.4837,false,2759,Col 285 Sector EH-I b11-2 5 h,2256.4517,Icy body,34,672.7671
ICZ AV-Y b1,164.84,2,1,ICZ AV-Y b1 A 8,40,Class I gas giant,1537.5146,false,true,2,0.0018,1535.9872905,1535.9848021985738,ICZ AV-Y b1 A,M (Red dwarf) Star,9,0,0.4578,Va,11388,0.4578,false,2257,ICZ AV-Y b1 A 8 h,1532.7826,Icy body,34,778.3521
Col 285 Sector ED-G b12-4,207.05,1,1,Col 285 Sector ED-G b12-4 6,40,Class I gas giant,1166.8077,false,true,1,0.0007,1167.6217995,1167.6215134326242,Col 285 Sector ED-G b12-4,M (Red dwarf) Star,9,0,0.3807,Va,500,0.3807,false,2266,Col 285 Sector ED-G b12-4 6 h,1156.7404,Icy body,35,551.3062
Col 285 Sector AC-H b25-7,210.34,1,1,Col 285 Sector AC-H b25-7 10,40,Class I gas giant,3037.1438,false,true,1,0.0049,3051.814779,3051.7781417436618,Col 285 Sector AC-H b25-7,M (Red dwarf) Star,4,0,0.5153,Va,3938,0.5153,false,3151,Col 285 Sector AC-H b25-7 10 h,3029.8772,Icy body,35,803.179
Eir,144.86,1,1,Eir 11,40,Class I gas giant,1540.0164,false,true,1,0.0001,1539.92943,1539.9294223003526,Eir,M (Red dwarf) Star,8,0,0.4393,Va,484,0.4393,false,2462,Eir 11 h,1526.6233,Icy body,35,649.7305
